"ID_1","InterviewDate","InterviewType","BusinessSucess","BusinessProfitability","WouldMigrateAgain","SituationWithoutSupport","ReturningWasGoodDecision","SatisfiedWithReintegrationSupport","Country","CountryOfReturn","Gender","AgeGroup","MigrationDuration","Disabled","ReceivedSupportAs","BusinessType","BusinessMembers","ReceivedIOMBusinessAdvice","BusinessHasEmployees","EmployeeNumber","CoronaImpactOnBusiness","FirstChoice","MicroBusinessLevel","TrainingType","TrainingDuration","DateOfReturn","ReintegrationDate","Gender_Mimosa","AgeAtReferral_Mimosa","ReturnToReintegration"
"CH5021X012684X1","2022-07-26","Bureau OIM","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","0","Non","Mixte","Transport (Moto - Auto et autres)","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","Other","3","2021/12/02 00:00:00","2022-05-27","Male",24,176
"CH5021X015055X1","2022-07-26","Bureau OIM","Actuellement ouvert et les activités marchent bien","Oui","Non","Mieux","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","1","Non","En nature","Transport (Moto - Auto et autres)","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","Other","3","2021/12/16 00:00:00","2022-05-27","Male",28,162
"GM1021001314","2022-07-26","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","8","Non","En espèces","Restauration","Moi uniquement","Non","Oui","2","Non","Oui","Individual","NULL","NULL","2021/10/23 00:00:00","2021-12-29","Male",34,67
"CH5018X030617","2022-07-26","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Souhaite ne pas répondre","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","18-35 ans","1","Oui","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/10/16 00:00:00","2021-12-29","Male",17,1170
"LY1021D2B045B392BA","2022-07-26","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Burkina Faso","Lybie","Masculin","18-35 ans","4","Non","En espèces","Commerce","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","Business development/management training","3","2021/11/23 00:00:00","2022-12-22","Male",28,394
"DZ10216F356FFAD3E8","2022-07-27","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","18-35 ans","1","Non","Mixte","Transport (Moto - Auto et autres)","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","Other","1","2021/11/29 00:00:00","2022-06-08","Male",22,191
"CH5018X030566","2022-07-27","Par téléphone","Autre","Non","Non","Pire","Oui","Satisfait","Guinée","Lybie","Masculin","18-35 ans","0","Oui","En espèces","Pas de business","Moi uniquement","Non","Souhaite ne pas répondre",NA,"Non","Oui","Individual","NULL","NULL","2018/10/16 00:00:00","2021-12-29","Male",24,1170
"DZ1021003021","2022-07-27","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","0","Non","En espèces","Commerce","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/08/26 00:00:00","2022-03-23","Male",24,209
"DZ1021003261","2022-07-27","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Pas satisfait","Guinée","Algerie","Masculin","18-35 ans","2","Non","En espèces","Artisan-Ouvrier","Moi uniquement","Oui","Oui","3","Non","Oui","Individual","NULL","NULL","2021/08/26 00:00:00","2021-11-26","Male",27,92
"CH5020X002144","2022-07-27","Par téléphone","Mon entreprise n’est pas encore ouverte","Souhaite ne pas répondre","Non","Pire","Partiellement","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","1","Non","En espèces","Pas de business","Moi uniquement","Non","Souhaite ne pas répondre",NA,"Non","Oui","Individual","NULL","NULL","2020/06/15 00:00:00","2021-12-28","Male",17,561
"DZ1021003140","2022-07-27","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","3","Non","En espèces","Commerce","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/07/08 00:00:00","2021-11-26","Male",28,141
"CH5020X006135","2022-07-27","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Oui régulièrement","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","1","Non","En espèces","Autre","Moi et membres de la communauté","Non","Oui","1","Non","Oui","Individual","NULL","NULL","2020/09/23 00:00:00","2021-12-29","Male",18,462
"DZ1021003614","2022-07-27","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Oui","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","3","Non","En espèces","Transport (Moto - Auto et autres)","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/07/08 00:00:00","2022-03-28","Male",22,263
"DZ1021003491","2022-07-27","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Oui irrégulièrement","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","3","Oui","En espèces","Transport (Moto - Auto et autres)","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/07/08 00:00:00","2021-12-28","Male",21,173
"CH5020X009326","2022-07-27","Par téléphone","Fermée","Non","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans",NA,"Non","En espèces","Autre","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2020/12/01 00:00:00","2022-03-22","Male",21,476
"DZ1021004550","2022-07-27","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","4","Non","En espèces","Transport (Moto - Auto et autres)","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/08/26 00:00:00","2021-12-29","Male",28,125
"NE1019X027605X1","2022-07-28","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Satisfait","Guinée","Niger","Masculin","18-35 ans","3","Non","En nature","Transport (Moto - Auto et autres)","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/05/12 00:00:00","2022-03-22","Male",19,1410
"CH5018X025861","2022-07-28","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Non","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans",NA,"Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2018/08/14 00:00:00","2021-11-30","Male",18,1204
"GM1021001316","2022-07-28","Par téléphone",NA,NA,NA,NA,NA,NA,"Guinée","Algerie","Masculin","18-35 ans","1","Non",NA,NA,NA,NA,NA,NA,NA,NA,"Individual","NULL","NULL","2021/10/23 00:00:00","2021-12-29","Male",28,67
"GM1021001317","2022-07-28","Par téléphone",NA,NA,NA,NA,NA,NA,"Guinée","Algerie","Masculin","18-35 ans","0","Non",NA,NA,NA,NA,NA,NA,NA,NA,"Individual","NULL","NULL","2021/10/23 00:00:00","2021-12-29","Male",28,67
"DZ1021003529","2022-07-28","Par téléphone",NA,NA,NA,NA,NA,NA,"Guinée","Algerie","Masculin","18-35 ans","0","Non",NA,NA,NA,NA,NA,NA,NA,NA,"Individual","NULL","NULL","2021/07/08 00:00:00","2021-12-29","Male",23,174
"DZ1021004375","2022-07-28","Par téléphone",NA,NA,NA,NA,NA,NA,"Guinée","Algerie","Masculin","18-35 ans",NA,"Non",NA,NA,NA,NA,NA,NA,NA,NA,"Individual","NULL","NULL","2021/08/26 00:00:00","2021-11-26","Male",31,92
"CH5020X010711","2022-07-28","Par téléphone","Mon entreprise n’est pas encore ouverte","Souhaite ne pas répondre","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","0","Non","En espèces","Pas de business","Moi uniquement","Non","Souhaite ne pas répondre",NA,"Non","Oui","Individual","NULL","NULL","2020/12/18 00:00:00","2022-03-23","Male",24,460
"DZ1021004582","2022-07-28","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Oui irrégulièrement","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","2","Non","En espèces","Transport (Moto - Auto et autres)","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/08/26 00:00:00","2021-11-26","Male",27,92
"CH5021X003023","2022-07-28","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans",NA,"Non","En espèces","Transport (Moto - Auto et autres)","Moi uniquement","Non","Oui","1","Non","Oui","Individual","NULL","NULL","2021/06/03 00:00:00","2021-12-30","Male",20,210
"DZ1021003621","2022-07-28","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","4","Non","En espèces","Transport (Moto - Auto et autres)","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/08/26 00:00:00","2022-03-28","Male",33,214
"CH5021X011667","2022-07-28","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Oui irrégulièrement","Pire","Non","Satisfait","Guinée","Algerie","Masculin","18-35 ans",NA,"Non","En nature","Autre","Moi avec des migrants de retour et des membres d’une communauté","Oui","Souhaite ne pas répondre",NA,"Non","Non","Individual","Business development/management training","4","2021/11/11 00:00:00","2022-03-31","Male",19,140
"DZ1021003720","2022-07-28","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","18-35 ans","3","Non","En espèces","Artisan-Ouvrier","Moi uniquement","Non","Oui","3","Non","Oui","Individual","NULL","NULL","2021/08/26 00:00:00","2021-11-26","Male",27,92
"NE1022X000354","2022-07-26","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Non","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","18-35 ans","0","Non","En nature","Aviculture","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2022/01/18 00:00:00","2022-03-28","Male",26,69
"MA1021004897","2022-07-26","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Oui régulièrement","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","18-35 ans","1","Non","En nature","Elevage","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","Business development/management training","1","2022/02/11 00:00:00","2022-05-18","Male",26,96
"DZ1021003742","2022-07-29","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","18-35 ans","3","Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/08/26 00:00:00","2021-11-26","Male",28,92
"DZ1021003784","2022-07-29","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","2","Non","En espèces","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/08/26 00:00:00","2022-03-28","Male",33,214
"CH5018X019629","2022-07-29","Par téléphone","Mon entreprise n’est pas encore ouverte","Souhaite ne pas répondre","Non","Pire","Partiellement","Satisfait","Guinée","Lybie","Masculin","18-35 ans",NA,"Non","En espèces","Pas de business","Moi uniquement","Non","Souhaite ne pas répondre",NA,"Non","Oui","Individual","NULL","NULL","2018/07/04 00:00:00","2022-04-30","Male",19,1396
"CH5021X005212","2022-07-29","Par téléphone","Mon entreprise n’est pas encore ouverte","Souhaite ne pas répondre","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans",NA,"Non","En espèces","Autre","Moi uniquement","Non","Souhaite ne pas répondre",NA,"Non","Oui","Individual","NULL","NULL","2021/08/05 00:00:00","2021-11-26","Male",20,113
"LY10220002948","2022-07-30","Sur le terrain (lieu de travail ou d’habitation du migrant…)",NA,NA,NA,NA,NA,NA,"Nigeria","Lybie","Féminin","18-35 ans","1","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021003545","2022-07-30","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Nigeria","Lybie","Masculin","18-35 ans",NA,"Non","En nature","Bâtiment/construction","Moi uniquement","Oui","Oui","2","Non","Oui","Individual","Business development/management training","5","2021/11/16 00:00:00","2022-02-11","Male",28,87
"LY1020003405","2022-07-30","Par téléphone","Actuellement ouvert et les activités marchent bien","Partiellement","Non","Mieux","Oui","Très satisfait","Nigeria","Lybie","Masculin","18-35 ans","0","Non","En nature","Commerce","Moi uniquement","Oui","Non",NA,"Non","Oui","NULL","NULL","NULL","2020/03/02 00:00:00",NA,"Male",24,NA
"CH1022X007633X1","2022-07-31","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Guinée","Niger","Masculin","18-35 ans","6","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2022/03/23 00:00:00","2022-06-20","Male",25,89
"DZ102112EF22856EEC","2022-07-31","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","3","Non","En nature","Commerce","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/03/24 00:00:00","2022-03-23","Male",34,364
"LY1021002677","2022-08-01","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","OK","Nigeria","Lybie","Masculin","18-35 ans","3","Non","En nature","Commerce","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","Business development/management training","5","2021/11/03 00:00:00","2022-03-15","Male",28,132
"NE1021X051777X1","2022-08-01","Par téléphone","Actuellement ouvert et les activités marchent bien","Souhaite ne pas répondre","Non","Pire","N/A (retour non volontaire)","OK","Burkina Faso","Algerie","Masculin","18-35 ans","4","Non","Mixte","Elevage","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","Business development/management training","6","2021/11/18 00:00:00","2022-06-03","Male",20,197
"CH5021X005249","2022-08-01","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans",NA,"Non","En espèces","Mécanique","Moi uniquement","Non","Souhaite ne pas répondre",NA,"Non","Oui","Individual","NULL","NULL","2021/08/05 00:00:00","2021-11-26","Male",26,113
"DZ1021004320","2022-08-01","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Partiellement","Oui irrégulièrement","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","4","Non","En espèces","Transport (Moto - Auto et autres)","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","NULL","NULL","2021/08/26 00:00:00","2021-11-26","Male",26,92
"DZ1021004747","2022-08-01","Par téléphone","Actuellement ouvert et les activités marchent bien","Oui","Non","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","18-35 ans","0","Non","En nature","Transport (Moto - Auto et autres)","Moi uniquement","Oui","Non",NA,"Non","Non","Individual","Business development/management training","8","2021/11/29 00:00:00","2022-05-13","Male",17,165
"NE1021X051771X1","2022-08-01","Par téléphone","Actuellement ouvert et les activités marchent bien","Souhaite ne pas répondre","Non","Pire","Oui","Très satisfait","Burkina Faso","Niger","Masculin","18-35 ans","1","Non","Mixte","Elevage","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","Business development/management training","6","2021/11/18 00:00:00","2022-10-27","Male",25,343
"LY1022003965","2022-08-01","Par téléphone","Actuellement ouvert et les activités marchent difficilement","Non","Non","Pire","Oui","OK","Nigeria","Lybie","Masculin","18-35 ans","3","Non","En nature","Restauration","Moi uniquement","Oui","Non",NA,"Non","Oui","Individual","NULL","NULL","2022/03/15 00:00:00","2022-05-31","Male",30,77
"ML10216F9682F244FF","2022-08-01","Par téléphone","Actuellement ouvert et les activités marchent bien","Souhaite ne pas répondre","Non","Pire","Oui","Très satisfait","Burkina Faso","Mali","Masculin","18-35 ans","1","Non","En espèces","Elevage","Moi uniquement","Non","Non",NA,"Non","Oui","Individual","Vocational training","6","2021/12/15 00:00:00","2022-12-22","Male",14,372
"DZ1021004805","2022-08-01","Par téléphone",NA,NA,"Non","Pire","Oui","Pas satisfait","Guinée","Algerie","Masculin","18-35 ans","3","Non","En espèces",NA,NA,NA,NA,NA,NA,"Oui","Individual","NULL","NULL","2021/10/21 00:00:00","2021-12-29","Male",29,69
