"ID_1","InterviewDate","InterviewType","BusinessSuccess","BusinessProfitability","WouldMigrateAgain","SituationWithoutSupport","ReturningWasGoodDecision","SatisfiedWithReintegrationSupport","Country","CountryOfReturn","Gender","AgeGroup","MigrationDuration","ReceivedSupportAs","BusinessType","BusinessMembers","ReceivedIOMBusinessAdvice","BusinessHasEmployees","EmployeeNumber","CoronaImpactOnBusiness","FirstChoice","TrainingType","TrainingDuration","DateOfReturn","ReintegrationDate","ReturnToReintegration","AssistanceDuration"
"LY1021482A8F0528F4","2022-07-22","Terrain/bureau OIM","High","Low","No","Pire","Oui","Satisfait","Burkina Faso","Lybie","Masculin","14-35",7,"Mixte","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",6,"2021/11/23 00:00:00","2022-08-18",268,112
NA,"2022-07-25","Par téléphone","Low","Low","Yes","Pire","Oui","Satisfait","Sénégal","Maroc","Masculin","14-35",5,"En nature","Commerce","Moi et d'autres","Oui","Autre","1","Non","Oui","None",0,NA,NA,214,112
"CH5022X000397","2022-07-25","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2022/01/27 00:00:00","2022-06-21",145,34
"CH5017X041232","2022-07-25","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2017/12/21 00:00:00","2021-12-28",1468,209
"DZ1021004601","2022-07-25","Par téléphone","Low","Low","No","Pire","Oui","OK","Guinée","Algerie","Masculin","14-35",0,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/08/26 00:00:00","2021-11-26",92,241
"CH5018X005098","2022-07-25","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Lybie","Masculin","14-35",2,"En espèces","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2018/02/13 00:00:00","2022-03-22",1498,125
"CH5018X005114","2022-07-25","Par téléphone","High","High","Yes","Pire","Oui","Très satisfait","Guinée","Lybie","Masculin","14-35",2,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2018/02/13 00:00:00","2022-03-22",1498,125
"DZ1021006679","2022-07-25","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",7,"Mixte","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Other",3,"2021/11/29 00:00:00","2022-05-27",179,59
"CH5021X012699X1","2022-07-25","Terrain/bureau OIM","High","High","Yes","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"Mixte","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Other",3,"2021/12/02 00:00:00","2022-05-27",176,59
NA,"2022-07-21","Par téléphone","High","Low","No","Identique","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Commerce","Moi uniquement","Non","Autre","1","Non","Oui","None",0,NA,NA,214,112
"MA1021004930","2022-07-25","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",3,"En nature","Elevage","Moi et d'autres","Non","Autre","1","Non","Oui","None",0,"2022/02/11 00:00:00","2022-04-12",60,104
"CH5018X005221","2022-07-26","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Lybie","Masculin","14-35",1,"En espèces","Transport","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2018/02/13 00:00:00","2021-12-29",1415,209
"CH5022X000401","2022-07-26","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"En nature","Autre","Moi uniquement","Non","Autre","1+","Non","Oui","None",0,"2022/01/27 00:00:00","2022-09-08",224,112
"CH5018X014375","2022-07-26","Par téléphone","High","Low","No","Identique","Non","Pas satisfait","Guinée","Lybie","Masculin","14-35",1,"En espèces","Commerce","Moi uniquement","Non","Autre","0","Non","Oui","None",0,"2018/05/24 00:00:00","2022-03-28",1404,120
"CH5022X000409","2022-07-26","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2022/01/27 00:00:00","2022-06-10",134,46
"TN1019E7DA682AFE30","2022-07-22","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Guinée","Autre","Féminin","36+",2,"Mixte","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2020/01/20 00:00:00","2022-08-08",931,112
"CH5018X014385","2022-07-26","Par téléphone","High","High","No","Pire","Oui","Satisfait","Guinée","Lybie","Masculin","14-35",0,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Non","None",0,"2018/05/24 00:00:00","2021-11-30",1286,238
"DZ1020001916","2022-07-26","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",4,"En espèces","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2020/08/31 00:00:00","2022-01-05",492,202
"CH5021X012618X1","2022-07-26","Terrain/bureau OIM","High","High","No","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",1,"Mixte","Transport","Moi et d'autres","Oui","Autre","1","Non","Non","Other",3,"2021/12/02 00:00:00","2022-05-27",176,60
"CH5021X011680","2022-07-26","Terrain/bureau OIM","High","High","No","Souhaite ne pas répondre","Partiellement","OK","Guinée","Niger","Féminin","14-35",3,"Mixte","Transport","Moi et d'autres","Oui","Autre","1","Non","Oui","Other",3,"2021/11/11 00:00:00","2022-05-27",197,60
"DZ1021EAF9FB82827B","2022-07-26","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Niger","Masculin","14-35",2,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Other",3,"2021/11/29 00:00:00","2022-05-27",179,60
"CH5021X012684X1","2022-07-26","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"Mixte","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Other",3,"2021/12/02 00:00:00","2022-05-27",176,60
"CH5021X015055X1","2022-07-26","Terrain/bureau OIM","High","High","No","Mieux","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Other",3,"2021/12/16 00:00:00","2022-05-27",162,60
"GM1021001314","2022-07-26","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",8,"En espèces","Autre","Moi uniquement","Non","Autre","1+","Non","Oui","None",0,"2021/10/23 00:00:00","2021-12-29",67,209
"CH5018X030617","2022-07-26","Par téléphone","High","High","Yes","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",1,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2018/10/16 00:00:00","2021-12-29",1170,209
"LY1021D2B045B392BA","2022-07-26","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Burkina Faso","Lybie","Masculin","14-35",4,"En espèces","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",3,"2021/11/23 00:00:00","2022-12-22",394,112
"DZ10216F356FFAD3E8","2022-07-27","Par téléphone","High","High","No","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",1,"Mixte","Transport","Moi uniquement","Oui","Non","0","Non","Oui","Other",1,"2021/11/29 00:00:00","2022-06-08",191,49
"DZ1021003021","2022-07-27","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En espèces","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/08/26 00:00:00","2022-03-23",209,126
"DZ1021003261","2022-07-27","Par téléphone","Low","Low","No","Pire","Oui","Pas satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Autre","Moi uniquement","Oui","Autre","1+","Non","Oui","None",0,"2021/08/26 00:00:00","2021-11-26",92,243
"DZ1021003140","2022-07-27","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",3,"En espèces","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/07/08 00:00:00","2021-11-26",141,243
"CH5020X006135","2022-07-27","Par téléphone","High","High","Yes","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",1,"En espèces","Autre","Moi et d'autres","Non","Autre","1","Non","Oui","None",0,"2020/09/23 00:00:00","2021-12-29",462,210
"DZ1021003614","2022-07-27","Par téléphone","Low","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",3,"En espèces","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/07/08 00:00:00","2022-03-28",263,121
"DZ1021003491","2022-07-27","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",3,"En espèces","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/07/08 00:00:00","2021-12-28",173,211
"CH5020X009326","2022-07-27","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Autre","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2020/12/01 00:00:00","2022-03-22",476,127
"DZ1021004550","2022-07-27","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",4,"En espèces","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/08/26 00:00:00","2021-12-29",125,210
"NE1019X027605X1","2022-07-28","Par téléphone","High","High","No","Pire","Oui","Satisfait","Guinée","Niger","Masculin","14-35",3,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2018/05/12 00:00:00","2022-03-22",1410,128
"CH5018X025861","2022-07-28","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2018/08/14 00:00:00","2021-11-30",1204,240
"DZ1021004582","2022-07-28","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Transport","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/08/26 00:00:00","2021-11-26",92,244
"CH5021X003023","2022-07-28","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Transport","Moi uniquement","Non","Autre","1","Non","Oui","None",0,"2021/06/03 00:00:00","2021-12-30",210,210
"DZ1021003621","2022-07-28","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",4,"En espèces","Transport","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/08/26 00:00:00","2022-03-28",214,122
"CH5021X011667","2022-07-28","Par téléphone","High","High","Yes","Pire","Non","Satisfait","Guinée","Algerie","Masculin","14-35",2,"En nature","Autre","Moi et d'autres","Oui","Autre","0","Non","Non","Business/management",4,"2021/11/11 00:00:00","2022-03-31",140,119
"DZ1021003720","2022-07-28","Par téléphone","High","High","No","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",3,"En espèces","Autre","Moi uniquement","Non","Autre","1+","Non","Oui","None",0,"2021/08/26 00:00:00","2021-11-26",92,244
"NE1022X000354","2022-07-26","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",0,"En nature","Agriculture/aviculture","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2022/01/18 00:00:00","2022-03-28",69,120
"MA1021004897","2022-07-26","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",1,"En nature","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",1,"2022/02/11 00:00:00","2022-05-18",96,69
"DZ1021003742","2022-07-29","Par téléphone","High","High","No","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",3,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/08/26 00:00:00","2021-11-26",92,245
"DZ1021003784","2022-07-29","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/08/26 00:00:00","2022-03-28",214,123
"CH5021X005212","2022-07-29","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Autre","Moi uniquement","Non","Autre","0","Non","Oui","None",0,"2021/08/05 00:00:00","2021-11-26",113,245
"LY1021003545","2022-07-30","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Autre","Lybie","Masculin","14-35",2,"En nature","Autre","Moi uniquement","Oui","Autre","1+","Non","Oui","Business/management",5,"2021/11/16 00:00:00","2022-02-11",87,169
"LY1020003405","2022-07-30","Par téléphone","High","Low","No","Mieux","Oui","Très satisfait","Autre","Lybie","Masculin","14-35",0,"En nature","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2020/03/02 00:00:00",NA,214,112
"CH1022X007633X1","2022-07-31","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Niger","Masculin","14-35",6,"En nature","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2022/03/23 00:00:00","2022-06-20",89,41
"DZ102112EF22856EEC","2022-07-31","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",3,"En nature","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/03/24 00:00:00","2022-03-23",364,130
"LY1021002677","2022-08-01","Par téléphone","High","High","No","Pire","Oui","OK","Autre","Lybie","Masculin","14-35",3,"En nature","Commerce","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",5,"2021/11/03 00:00:00","2022-03-15",132,139
"NE1021X051777X1","2022-08-01","Par téléphone","High","Low","No","Pire","N/A (retour non volontaire)","OK","Burkina Faso","Algerie","Masculin","14-35",4,"Mixte","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",6,"2021/11/18 00:00:00","2022-06-03",197,59
"CH5021X005249","2022-08-01","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Autre","Moi uniquement","Non","Autre","0","Non","Oui","None",0,"2021/08/05 00:00:00","2021-11-26",113,248
"DZ1021004320","2022-08-01","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",4,"En espèces","Transport","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/08/26 00:00:00","2021-11-26",92,248
"DZ1021004747","2022-08-01","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Non","Business/management",8,"2021/11/29 00:00:00","2022-05-13",165,80
"NE1021X051771X1","2022-08-01","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Burkina Faso","Niger","Masculin","14-35",1,"Mixte","Elevage","Moi uniquement","Oui","Non","0","Non","Oui","Business/management",6,"2021/11/18 00:00:00","2022-10-27",343,112
"LY1022003965","2022-08-01","Par téléphone","Low","Low","No","Pire","Oui","OK","Autre","Lybie","Masculin","14-35",3,"En nature","Autre","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2022/03/15 00:00:00","2022-05-31",77,62
"ML10216F9682F244FF","2022-08-01","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Burkina Faso","Autre","Masculin","14-35",1,"En espèces","Elevage","Moi uniquement","Non","Non","0","Non","Oui","Other",6,"2021/12/15 00:00:00","2022-12-22",372,112
"CH5021X005268","2022-08-01","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Transport","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/08/05 00:00:00","2021-12-28",145,216
"GH1021AF27BD7A7DEC","2022-08-01","Par téléphone","High","High","No","Pire","Non","Très satisfait","Burkina Faso","Autre","Masculin","14-35",5,"En espèces","Autre","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/12/15 00:00:00","2022-05-18",154,75
"CH5021X005269","2022-08-02","Par téléphone","Low","Low","Yes","Pire","Non","Pas du tout satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Autre","Moi uniquement","Non","Autre","0","Non","Oui","None",0,"2021/08/05 00:00:00","2021-11-26",113,249
"GM1021001321","2022-08-02","Par téléphone","Low","High","No","Pire","Oui","Satisfait","Guinée","Autre","Masculin","14-35",0,"En espèces","Transport","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/10/25 00:00:00","2021-12-29",65,216
"CH5021X005271","2022-08-02","Par téléphone","Low","High","No","Pire","Oui","Satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/08/05 00:00:00","2021-11-26",113,249
"NE1020X007926X1","2022-08-02","Par téléphone","High","High","No","Pire","N/A (retour non volontaire)","Très satisfait","Burkina Faso","Niger","Masculin","14-35",0,"En espèces","Elevage","Moi uniquement","Non","Non","0","Non","Non","None",0,"2020/02/18 00:00:00","2022-06-30",863,33
"CH5021X005286","2022-08-02","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",2,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Non","None",0,"2021/08/05 00:00:00","2021-11-26",113,249
"DZ1020C61FF843DB71","2022-08-02","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Burkina Faso","Algerie","Masculin","14-35",4,"En espèces","Elevage","Moi uniquement","Non","Non","0","Non","Non","None",0,"2020/09/30 00:00:00","2022-02-04",492,179
"CH5021X012661X1","2022-08-02","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/12/02 00:00:00","2022-06-21",201,42
"CH5021X013364X1","2022-08-02","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/12/07 00:00:00","2022-06-21",196,42
"CH5021X013234X1","2022-08-02","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Guinée","Algerie","Masculin","14-35",0,"En nature","Transport","Moi uniquement","Oui","Non","0","Non","Oui","None",0,"2021/12/07 00:00:00","2022-06-21",196,42
"NE1021X050499X1","2022-08-02","Par téléphone","High","Low","No","Pire","N/A (retour non volontaire)","Très satisfait","Burkina Faso","Niger","Masculin","14-35",1,"En espèces","Commerce","Moi uniquement","Non","Non","0","Non","Oui","None",0,"2021/09/30 00:00:00","2022-07-15",288,18
